0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;2.000000000000000000e+00
9.999999747378751636e-05;2.000000094994902611e-03;-0.000000000000000000e+00;2.000000000000000000e+00
1.999999949475750327e-04;4.000000189989805222e-03;-4.016362875699996948e-02;2.000000000000000000e+00
3.499999875202775002e-04;7.000000216066837311e-03;-9.987296909093856812e-02;2.000000000000000000e+00
5.750000127591192722e-04;1.150000002235174179e-02;-1.641364246606826782e-01;2.000000000000000000e+00
9.125000215135514736e-04;1.824999973177909851e-02;-2.517581284046173096e-01;2.000000000000000000e+00
1.418750034645199776e-03;2.837499976158142090e-02;-4.159055352210998535e-01;2.000000000000000000e+00
2.178125083446502686e-03;4.356250166893005371e-02;-6.621183753013610840e-01;2.000000000000000000e+00
3.317187540233135223e-03;6.634374707937240601e-02;-1.031419277191162109e+00;2.000000000000000000e+00
5.025781225413084030e-03;1.005156263709068298e-01;-1.585330486297607422e+00;2.000000000000000000e+00
7.588671986013650894e-03;1.517734378576278687e-01;-2.416109561920166016e+00;2.000000000000000000e+00
1.143300812691450119e-02;2.286601513624191284e-01;-3.662088394165039062e+00;2.000000000000000000e+00
1.719951257109642029e-02;3.439902365207672119e-01;-5.530660629272460938e+00;2.000000000000000000e+00
2.584926784038543701e-02;5.169853568077087402e-01;-8.332855224609375000e+00;2.000000000000000000e+00
3.584926575422286987e-02;7.169853448867797852e-01;-1.157163810729980469e+01;2.000000000000000000e+00
4.584926739335060120e-02;9.169853329658508301e-01;-1.480985164642333984e+01;2.000000000000000000e+00
5.584926903247833252e-02;1.116985321044921875e+00;-1.804784202575683594e+01;2.000000000000000000e+00
6.584926694631576538e-02;1.316985368728637695e+00;-2.128594398498535156e+01;2.000000000000000000e+00
7.584926486015319824e-02;1.516985297203063965e+00;-2.452449798583984375e+01;2.000000000000000000e+00
8.584927022457122803e-02;1.716985344886779785e+00;-2.776383781433105469e+01;2.000000000000000000e+00
9.584926813840866089e-02;1.916985392570495605e+00;-3.100430107116699219e+01;2.000000000000000000e+00
1.058492660522460938e-01;2.116985321044921875e+00;-3.424622726440429688e+01;2.000000000000000000e+00
1.158492639660835266e-01;2.316985368728637695e+00;-3.748994827270507812e+01;2.000000000000000000e+00
1.258492618799209595e-01;2.516985416412353516e+00;-4.073580932617187500e+01;2.000000000000000000e+00
1.358492672443389893e-01;2.716985464096069336e+00;-4.398414611816406250e+01;2.000000000000000000e+00
1.458492726087570190e-01;2.916985273361206055e+00;-4.723529815673828125e+01;2.000000000000000000e+00
1.558492630720138550e-01;3.116985321044921875e+00;-5.048960494995117188e+01;2.000000000000000000e+00
1.658492684364318848e-01;3.316985368728637695e+00;-5.374740982055664062e+01;2.000000000000000000e+00
1.758492738008499146e-01;3.516985416412353516e+00;-5.701013565063476562e+01;2.000000000000000000e+00
1.858492642641067505e-01;3.716985464096069336e+00;-6.027605056762695312e+01;2.000000000000000000e+00
1.958492696285247803e-01;3.916985273361206055e+00;-6.354523468017578125e+01;2.000000000000000000e+00
2.058492749929428101e-01;4.116985321044921875e+00;-6.682196807861328125e+01;2.000000000000000000e+00
2.158492654561996460e-01;4.316985130310058594e+00;-7.010250854492187500e+01;2.000000000000000000e+00
2.258492708206176758e-01;4.516985416412353516e+00;-7.338700103759765625e+01;2.000000000000000000e+00
2.358492612838745117e-01;4.716985225677490234e+00;-7.668076324462890625e+01;2.000000000000000000e+00
2.458492666482925415e-01;4.916985511779785156e+00;-7.997911834716796875e+01;2.000000000000000000e+00
2.558492720127105713e-01;5.116985321044921875e+00;-8.328206634521484375e+01;2.000000000000000000e+00
2.658492624759674072e-01;5.316985130310058594e+00;-8.659601593017578125e+01;2.000000000000000000e+00
2.758492529392242432e-01;5.516985416412353516e+00;-8.991545867919921875e+01;2.000000000000000000e+00
2.858492732048034668e-01;5.716985225677490234e+00;-9.324013519287109375e+01;2.000000000000000000e+00
2.958492636680603027e-01;5.916985511779785156e+00;-9.657754516601562500e+01;2.000000000000000000e+00
3.058492541313171387e-01;6.116985321044921875e+00;-9.992129516601562500e+01;2.000000000000000000e+00
3.158492743968963623e-01;6.316985130310058594e+00;-1.032710113525390625e+02;2.000000000000000000e+00
3.258492648601531982e-01;6.516985416412353516e+00;-1.066323699951171875e+02;2.000000000000000000e+00
3.358492553234100342e-01;6.716985225677490234e+00;-1.099940338134765625e+02;2.000000000000000000e+00
3.458492755889892578e-01;6.916985511779785156e+00;-1.133552932739257812e+02;2.000000000000000000e+00
3.558492660522460938e-01;7.116985321044921875e+00;-1.167084808349609375e+02;2.000000000000000000e+00
3.658492565155029297e-01;7.316985130310058594e+00;-1.200511550903320312e+02;2.000000000000000000e+00
3.758492767810821533e-01;7.516985416412353516e+00;-1.233625411987304688e+02;2.000000000000000000e+00
3.858492672443389893e-01;7.716985225677490234e+00;-1.266371917724609375e+02;2.000000000000000000e+00
3.958492577075958252e-01;7.916985511779785156e+00;-1.298664703369140625e+02;2.000000000000000000e+00
4.058492779731750488e-01;8.116985321044921875e+00;-1.330285339355468750e+02;2.000000000000000000e+00
4.158492684364318848e-01;8.316985130310058594e+00;-1.361163024902343750e+02;2.000000000000000000e+00
4.258492588996887207e-01;8.516984939575195312e+00;-1.391390380859375000e+02;2.000000000000000000e+00
4.358492791652679443e-01;8.716985702514648438e+00;-1.420993194580078125e+02;2.000000000000000000e+00
4.458492696285247803e-01;8.916985511779785156e+00;-1.449926910400390625e+02;2.000000000000000000e+00
4.558492600917816162e-01;9.116985321044921875e+00;-1.477933349609375000e+02;2.000000000000000000e+00
4.658492803573608398e-01;9.316985130310058594e+00;-1.505183258056640625e+02;2.000000000000000000e+00
4.758492708206176758e-01;9.516984939575195312e+00;-1.531641693115234375e+02;2.000000000000000000e+00
4.858492612838745117e-01;9.716985702514648438e+00;-1.557302093505859375e+02;2.000000000000000000e+00
4.958492815494537354e-01;9.916985511779785156e+00;-1.582027282714843750e+02;2.000000000000000000e+00
5.058492422103881836e-01;1.011698532104492188e+01;-1.605859527587890625e+02;2.000000000000000000e+00
5.158492922782897949e-01;1.031698513031005859e+01;-1.628971099853515625e+02;2.000000000000000000e+00
5.258492827415466309e-01;1.051698493957519531e+01;-1.651425933837890625e+02;2.000000000000000000e+00
5.358492732048034668e-01;1.071698570251464844e+01;-1.673302764892578125e+02;2.000000000000000000e+00
5.458492636680603027e-01;1.091698551177978516e+01;-1.694338531494140625e+02;2.000000000000000000e+00
5.558492541313171387e-01;1.111698532104492188e+01;-1.714442291259765625e+02;2.000000000000000000e+00
5.658492445945739746e-01;1.131698513031005859e+01;-1.733894500732421875e+02;2.000000000000000000e+00
5.758492946624755859e-01;1.151698493957519531e+01;-1.752547760009765625e+02;2.000000000000000000e+00
5.858492851257324219e-01;1.171698570251464844e+01;-1.770605773925781250e+02;2.000000000000000000e+00
5.958492755889892578e-01;1.191698551177978516e+01;-1.787402191162109375e+02;2.000000000000000000e+00
6.058492660522460938e-01;1.211698532104492188e+01;-1.803339080810546875e+02;2.000000000000000000e+00
6.158492565155029297e-01;1.231698513031005859e+01;-1.818670501708984375e+02;2.000000000000000000e+00
6.258492469787597656e-01;1.251698493957519531e+01;-1.833408813476562500e+02;2.000000000000000000e+00
6.358492970466613770e-01;1.271698570251464844e+01;-1.847971801757812500e+02;2.000000000000000000e+00
6.458492875099182129e-01;1.291698551177978516e+01;-1.861877288818359375e+02;2.000000000000000000e+00
6.558492779731750488e-01;1.311698532104492188e+01;-1.875117492675781250e+02;2.000000000000000000e+00
6.658492684364318848e-01;1.331698513031005859e+01;-1.888399505615234375e+02;2.000000000000000000e+00
6.758492588996887207e-01;1.351698493957519531e+01;-1.901150665283203125e+02;2.000000000000000000e+00
6.858492493629455566e-01;1.371698570251464844e+01;-1.913375091552734375e+02;2.000000000000000000e+00
6.958492398262023926e-01;1.391698551177978516e+01;-1.925105590820312500e+02;2.000000000000000000e+00
7.058492898941040039e-01;1.411698532104492188e+01;-1.935600128173828125e+02;2.000000000000000000e+00
7.158492803573608398e-01;1.431698513031005859e+01;-1.944004974365234375e+02;2.000000000000000000e+00
7.183492779731750488e-01;1.436698532104492188e+01;-1.945867004394531250e+02;2.000000000000000000e+00
7.220992445945739746e-01;1.444198513031005859e+01;-1.948635101318359375e+02;2.000000000000000000e+00
7.277242541313171387e-01;1.455448532104492188e+01;-1.952434082031250000e+02;2.000000000000000000e+00
7.361617684364318848e-01;1.472323513031005859e+01;-1.957408142089843750e+02;2.000000000000000000e+00
7.461617588996887207e-01;1.492323493957519531e+01;-1.962069702148437500e+02;2.000000000000000000e+00
7.561617493629455566e-01;1.512323570251464844e+01;-1.963339996337890625e+02;2.000000000000000000e+00
7.661617398262023926e-01;1.532323551177978516e+01;-1.960736236572265625e+02;2.000000000000000000e+00
7.686617970466613770e-01;1.537323570251464844e+01;-1.959094543457031250e+02;2.000000000000000000e+00
7.724117636680603027e-01;1.544823551177978516e+01;-1.953935241699218750e+02;2.000000000000000000e+00
7.724556922912597656e-01;1.544911384582519531e+01;-1.953578643798828125e+02;2.000000000000000000e+00
